2,1,0.000001689,0.000000844,1.129519
2,10,0.000001655,0.000000827,11.525378
2,100,0.000001898,0.000000949,100.513152
2,1024,0.000002803,0.000001402,696.747365
2,10240,0.000037695,0.000018847,518.140206
2,102400,0.000074919,0.000037460,2606.966618
2,1048576,0.001023909,0.000511954,1953.298903
