2,1,0.000000244,0.000000122,7.802676
2,10,0.000000238,0.000000119,80.175734
2,100,0.000000260,0.000000130,733.296669
2,1024,0.000000435,0.000000218,4485.178959
2,10240,0.000004040,0.000002020,4834.528852
2,102400,0.000016276,0.000008138,12000.021135
2,1048576,0.000120081,0.000060040,16655.459486
